oshpd_id,FacilityName2,CountyName,system,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COVID-19 History,59463,40,1016,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COPD,59463,40,1418,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,59463,40,1621,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,59463,40,16639,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,59463,40,59463,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,59463,40,908,37.70611,-122.16917,No,No
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Obesity,59463,40,6524,37.70611,-122.16917,No,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,COVID-19 History,22161,14,86,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Substance Abuse,22161,14,2783,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Respiratory,22161,14,64,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Sepsis,22161,14,96,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Obesity,22161,14,116,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Cardiac,22161,14,33,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Hypertension,22161,14,1859,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,22161,14,450,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,COPD,22161,14,234,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Homeless,22161,14,206,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,All ED Visits,22161,14,22161,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Cancer,22161,14,240,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Diabetes,22161,14,889,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Mental Health,22161,14,1435,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Active COVID-19,22161,14,1127,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Asthma,22161,14,328,38.34743,-120.77272,Yes,No
106034002,Sutter Amador Hospital,Amador,Sutter Health,50-99,Nonprofit,Rural,Non-Teaching,Stroke,22161,14,28,38.34743,-120.77272,Yes,No
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,COVID-19 History,9092,5,114,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,9092,5,292,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Mental Health,9092,5,394,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Hypertension,9092,5,388,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Diabetes,9092,5,327,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,COPD,9092,5,78,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cancer,9092,5,64,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Substance Abuse,9092,5,2250,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Obesity,9092,5,53,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Respiratory,9092,5,24,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Asthma,9092,5,119,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cardiac,9092,5,17,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Stroke,9092,5,15,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Homeless,9092,5,53,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Sepsis,9092,5,56,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Active COVID-19,9092,5,366,39.36701,-121.68955,Yes,Yes
106040802,Orchard Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,9092,5,9092,39.36701,-121.68955,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Obesity,7811,14,90,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Respiratory,7811,14,11,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Substance Abuse,7811,14,1426,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Hypertension,7811,14,1082,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cardiac,7811,14,43,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Homeless,7811,14,44,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Diabetes,7811,14,483,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,COPD,7811,14,223,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Stroke,7811,14,15,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Sepsis,7811,14,2,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,COVID-19 History,7811,14,57,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Mental Health,7811,14,1330,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,7811,14,7811,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Asthma,7811,14,365,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cancer,7811,14,41,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,7811,14,80,39.50485,-121.5428,Yes,Yes
106040937,Oroville Hospital,Butte,N/A,100-149,Nonprofit,Rural,Non-Teaching,Active COVID-19,7811,14,290,39.50485,-121.5428,Yes,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Substance Abuse,51963,50,6927,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Mental Health,51963,50,5846,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,51963,50,197,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Asthma,51963,50,1167,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,51963,50,1721,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Cancer,51963,50,693,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,51963,50,13175,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Cardiac,51963,50,75,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Sepsis,51963,50,34,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Obesity,51963,50,617,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Homeless,51963,50,2107,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,COVID-19 History,51963,50,440,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,51963,50,51963,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Stroke,51963,50,53,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,COPD,51963,50,1794,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Diabetes,51963,50,5809,39.74226,-121.84918,No,Yes
106040962,Enloe Medical Center– Esplanade,Butte,N/A,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,51963,50,683,39.74226,-121.84918,No,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Mental Health,9930,8,1290,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Substance Abuse,9930,8,1158,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Respiratory,9930,8,26,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,COVID-19 History,9930,8,62,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Cardiac,9930,8,17,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Sepsis,9930,8,40,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Hypertension,9930,8,2816,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Pneumonia,9930,8,168,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Active COVID-19,9930,8,399,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Asthma,9930,8,901,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Obesity,9930,8,156,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Homeless,9930,8,31,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Stroke,9930,8,37,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,COPD,9930,8,526,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,All ED Visits,9930,8,9930,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Cancer,9930,8,132,38.19057,-120.67095,Yes,Yes
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,Jan-49,Nonprofit,Rural,Non-Teaching,Diabetes,9930,8,939,38.19057,-120.67095,Yes,Yes
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Substance Abuse,35375,30,4580,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Respiratory,35375,30,73,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Cardiac,35375,30,73,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,35375,30,2581,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Diabetes,35375,30,1517,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,COPD,35375,30,207,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Obesity,35375,30,65,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Stroke,35375,30,14,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,COVID-19 History,35375,30,151,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,35375,30,35375,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Homeless,35375,30,1266,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Sepsis,35375,30,42,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Asthma,35375,30,893,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Mental Health,35375,30,1819,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,35375,30,308,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Cancer,35375,30,187,37.98222,-121.8054,No,No
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,35375,30,1470,37.98222,-121.8054,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Cardiac,40015,44,34,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Mental Health,40015,44,7749,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Cancer,40015,44,884,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,40015,44,322,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Hypertension,40015,44,11968,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Respiratory,40015,44,241,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Substance Abuse,40015,44,3903,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Asthma,40015,44,2916,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Homeless,40015,44,458,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,COPD,40015,44,1204,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Obesity,40015,44,1161,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Stroke,40015,44,56,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,COVID-19 History,40015,44,241,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Sepsis,40015,44,51,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Active COVID-19,40015,44,989,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,40015,44,40015,37.91304,-122.040781,No,No
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,500+,Nonprofit,Urban,Non-Teaching,Diabetes,40015,44,4408,37.91304,-122.040781,No,No
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,55604,52,17153,37.8923,-122.05828,No,No
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Substance Abuse,55604,52,6849,37.8923,-122.05828,No,No
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,55604,52,769,37.8923,-122.05828,No,No
